item_id,item_name,quantity_on_hand,quantity_fulfilled,last_picked,location,pick_time_seconds,turnover_rate,fulfillment_rate
ITEM0445,Product_445,44,187,2025-03-19 13:21:57.123162,Zone-D2,6.87,4.155555555555556,0.0004073568206126908
ITEM0446,Product_446,201,150,2025-03-02 13:21:57.123162,Zone-C1,5.16,0.7425742574257426,0.00032675680797809425
ITEM0447,Product_447,58,120,2025-03-15 13:21:57.123162,Zone-D1,6.97,2.0338983050847457,0.0002614054463824754
ITEM0448,Product_448,26,117,2025-03-23 13:21:57.123162,Zone-C4,6.95,4.333333333333333,0.00025487031022291347
ITEM0449,Product_449,181,255,2025-03-18 13:21:57.123162,Zone-A2,10.06,1.401098901098901,0.0005554865735627602
ITEM0450,Product_450,229,255,2025-03-29 13:21:57.123162,Zone-A5,5.87,1.108695652173913,0.0005554865735627602
ITEM0451,Product_451,167,122,2025-03-13 13:21:57.123162,Zone-B1,6.42,0.7261904761904762,0.0002657622038221833
ITEM0452,Product_452,486,165,2025-03-28 13:21:57.123162,Zone-D3,8.47,0.33880903490759756,0.00035943248877590367
ITEM0453,Product_453,55,202,2025-03-27 13:21:57.123162,Zone-C3,5.35,3.607142857142857,0.00044003250141050023
ITEM0454,Product_454,382,264,2025-03-08 13:21:57.123162,Zone-D5,6.68,0.6892950391644909,0.0005750919820414458
ITEM0455,Product_455,15,152,2025-03-29 13:21:57.123162,Zone-A2,4.67,9.5,0.00033111356541780216
ITEM0456,Product_456,108,244,2025-03-31 13:21:57.123162,Zone-C4,9.84,2.238532110091743,0.0005315244076443666
ITEM0457,Product_457,389,51,2025-03-29 13:21:57.123162,Zone-C2,7.4,0.13076923076923078,0.00011109731471255204
ITEM0458,Product_458,242,202,2025-03-22 13:21:57.123162,Zone-D5,7.97,0.831275720164609,0.00044003250141050023
ITEM0459,Product_459,46,51,2025-03-16 13:21:57.123162,Zone-A3,9.83,1.0851063829787233,0.00011109731471255204
ITEM0460,Product_460,289,82,2025-03-31 13:21:57.123162,Zone-B4,6.56,0.2827586206896552,0.00017862705502802483
ITEM0461,Product_461,358,128,2025-03-23 13:21:57.123162,Zone-A1,7.38,0.3565459610027855,0.00027883247614130706
ITEM0462,Product_462,311,79,2025-03-13 13:21:57.123162,Zone-D1,5.89,0.2532051282051282,0.00017209191886846296
ITEM0463,Product_463,190,141,2025-03-16 13:21:57.123162,Zone-B3,5.88,0.7382198952879581,0.00030715139949940857
ITEM0464,Product_464,104,94,2025-03-25 13:21:57.123162,Zone-A4,6.16,0.8952380952380953,0.00020476759966627238
ITEM0465,Product_465,108,65,2025-03-12 13:21:57.123162,Zone-D3,7.02,0.5963302752293578,0.0001415946167905075
ITEM0466,Product_466,197,142,2025-03-16 13:21:57.123162,Zone-C4,7.23,0.7171717171717171,0.00030932977821926253
ITEM0467,Product_467,490,54,2025-03-12 13:21:57.123162,Zone-D4,8.58,0.109979633401222,0.00011763245087211392
ITEM0468,Product_468,125,263,2025-03-05 13:21:57.123162,Zone-A2,6.22,2.0873015873015874,0.0005729136033215919
ITEM0469,Product_469,200,111,2025-03-20 13:21:57.123162,Zone-D5,8.64,0.5522388059701493,0.00024180003790378972
ITEM0470,Product_470,262,117,2025-03-23 13:21:57.123162,Zone-D1,8.97,0.4448669201520912,0.00025487031022291347
ITEM0471,Product_471,478,258,2025-03-12 13:21:57.123162,Zone-D3,7.06,0.5386221294363257,0.000562021709722322
ITEM0472,Product_472,425,122,2025-03-16 13:21:57.123162,Zone-D4,6.39,0.2863849765258216,0.0002657622038221833
ITEM0473,Product_473,480,202,2025-03-14 13:21:57.123162,Zone-A2,8.17,0.41995841995842,0.00044003250141050023
ITEM0474,Product_474,170,55,2025-03-23 13:21:57.123162,Zone-B2,7.59,0.3216374269005848,0.00011981082959196788
ITEM0475,Product_475,265,249,2025-03-10 13:21:57.123162,Zone-A3,8.44,0.9360902255639098,0.0005424163012436364
ITEM0476,Product_476,332,39,2025-03-26 13:21:57.123162,Zone-A3,11.14,0.11711711711711711,8.49567700743045e-05
ITEM0477,Product_477,137,73,2025-03-24 13:21:57.123162,Zone-A2,8.14,0.5289855072463768,0.00015902164654933918
ITEM0478,Product_478,27,53,2025-03-26 13:21:57.123162,Zone-A5,6.72,1.8928571428571428,0.00011545407215225997
ITEM0479,Product_479,290,78,2025-03-19 13:21:57.123162,Zone-D4,6.22,0.26804123711340205,0.000169913540148609
ITEM0480,Product_480,499,196,2025-04-01 13:21:57.123162,Zone-D4,6.3,0.392,0.0004269622290913764
ITEM0481,Product_481,232,265,2025-03-25 13:21:57.123162,Zone-C1,5.07,1.1373390557939915,0.0005772703607612998
ITEM0482,Product_482,63,74,2025-03-04 13:21:57.123162,Zone-D1,9.87,1.15625,0.00016120002526919314
ITEM0483,Product_483,67,94,2025-03-05 13:21:57.123162,Zone-B1,3.53,1.3823529411764706,0.00020476759966627238
ITEM0484,Product_484,332,264,2025-03-07 13:21:57.123162,Zone-D4,8.98,0.7927927927927928,0.0005750919820414458
ITEM0485,Product_485,369,130,2025-03-28 13:21:57.123162,Zone-D2,6.26,0.35135135135135137,0.000283189233581015
ITEM0486,Product_486,183,235,2025-03-12 13:21:57.123162,Zone-C4,6.98,1.2771739130434783,0.000511918999165681
ITEM0487,Product_487,289,299,2025-03-29 13:21:57.123162,Zone-D4,6.2,1.0310344827586206,0.0006513352372363345
ITEM0488,Product_488,123,133,2025-03-28 13:21:57.123162,Zone-B5,10.89,1.0725806451612903,0.00028972436974057685
ITEM0489,Product_489,297,284,2025-03-09 13:21:57.123162,Zone-D4,8.03,0.9530201342281879,0.0006186595564385251
ITEM0490,Product_490,440,104,2025-03-09 13:21:57.123162,Zone-C4,9.58,0.23582766439909297,0.000226551386864812
ITEM0491,Product_491,351,186,2025-03-21 13:21:57.123162,Zone-B5,10.6,0.5284090909090909,0.00040517844189283685
ITEM0492,Product_492,160,178,2025-03-08 13:21:57.123162,Zone-C4,8.33,1.1055900621118013,0.0003877514121340051
ITEM0493,Product_493,459,192,2025-03-04 13:21:57.123162,Zone-A5,5.61,0.41739130434782606,0.0004182487142119606
ITEM0494,Product_494,136,61,2025-03-11 13:21:57.123162,Zone-C5,7.56,0.44525547445255476,0.00013288110191109166
ITEM0495,Product_495,164,35,2025-03-19 13:21:57.123162,Zone-D1,6.52,0.21212121212121213,7.624325519488865e-05
ITEM0496,Product_496,499,88,2025-03-04 13:21:57.123162,Zone-D4,6.99,0.176,0.0001916973273471486
ITEM0497,Product_497,395,156,2025-03-20 13:21:57.123162,Zone-D1,7.81,0.3939393939393939,0.000339827080297218
ITEM0498,Product_498,483,40,2025-03-16 13:21:57.123162,Zone-A1,7.73,0.08264462809917356,8.713514879415846e-05
ITEM0499,Product_499,282,217,2025-03-04 13:21:57.123162,Zone-C3,8.82,0.7667844522968198,0.00047270818220830965
ITEM0500,Product_500,113,110,2025-03-14 13:21:57.123162,Zone-A3,9.11,0.9649122807017544,0.00023962165918393576
ITEM0501,Product_501,426,224,2025-03-26 13:21:57.123162,Zone-C2,7.73,0.5245901639344263,0.00048795683324728736
ITEM0502,Product_502,402,167,2025-03-21 13:21:57.123162,Zone-D2,8.81,0.4143920595533499,0.0003637892462156116
ITEM0503,Product_503,308,224,2025-03-21 13:21:57.123162,Zone-B4,6.9,0.7249190938511327,0.00048795683324728736
ITEM0504,Product_504,255,274,2025-03-10 13:21:57.123162,Zone-A3,10.63,1.0703125,0.0005968757692399855
ITEM0505,Product_505,185,124,2025-03-19 13:21:57.123162,Zone-C4,6.87,0.6666666666666666,0.00027011896126189123
ITEM0506,Product_506,48,186,2025-03-06 13:21:57.123162,Zone-B1,10.39,3.795918367346939,0.00040517844189283685
ITEM0507,Product_507,486,110,2025-03-29 13:21:57.123162,Zone-D2,5.05,0.22587268993839835,0.00023962165918393576
ITEM0508,Product_508,179,221,2025-03-29 13:21:57.123162,Zone-D2,7.24,1.2277777777777779,0.0004814216970877255
ITEM0509,Product_509,256,209,2025-03-08 13:21:57.123162,Zone-C2,7.34,0.8132295719844358,0.00045528115244947793
ITEM0510,Product_510,35,74,2025-03-13 13:21:57.123162,Zone-B1,8.56,2.0555555555555554,0.00016120002526919314
ITEM0511,Product_511,364,48,2025-03-28 13:21:57.123162,Zone-D2,9.72,0.13150684931506848,0.00010456217855299015
ITEM0512,Product_512,315,232,2025-03-09 13:21:57.123162,Zone-D3,5.5,0.7341772151898734,0.000505383863006119
ITEM0513,Product_513,418,188,2025-03-02 13:21:57.123162,Zone-D5,5.78,0.4486873508353222,0.00040953519933254476
ITEM0514,Product_514,417,111,2025-03-03 13:21:57.123162,Zone-A1,5.2,0.26555023923444976,0.00024180003790378972
ITEM0515,Product_515,22,88,2025-03-10 13:21:57.123162,Zone-D3,10.64,3.8260869565217392,0.0001916973273471486
ITEM0516,Product_516,325,254,2025-03-13 13:21:57.123162,Zone-D4,8.6,0.7791411042944786,0.0005533081948429062
ITEM0517,Product_517,400,25,2025-03-19 13:21:57.123162,Zone-C2,5.83,0.06234413965087282,5.445946799634904e-05
ITEM0518,Product_518,322,200,2025-03-02 13:21:57.123162,Zone-B1,7.11,0.6191950464396285,0.0004356757439707923
ITEM0519,Product_519,45,182,2025-03-11 13:21:57.123162,Zone-D4,10.36,3.9565217391304346,0.000396464927013421
ITEM0520,Product_520,182,11,2025-04-01 13:21:57.123162,Zone-B5,7.44,0.060109289617486336,2.3962165918393576e-05
ITEM0521,Product_521,29,74,2025-03-14 13:21:57.123162,Zone-D4,7.33,2.466666666666667,0.00016120002526919314
ITEM0522,Product_522,330,131,2025-03-08 13:21:57.123162,Zone-D3,6.44,0.3957703927492447,0.00028536761230086894
ITEM0523,Product_523,273,164,2025-03-20 13:21:57.123162,Zone-D2,5.95,0.5985401459854015,0.00035725411005604966
ITEM0524,Product_524,409,252,2025-03-22 13:21:57.123162,Zone-D2,10.37,0.6146341463414634,0.0005489514374031983
ITEM0525,Product_525,151,207,2025-03-10 13:21:57.123162,Zone-C5,11.35,1.361842105263158,0.00045092439500977
ITEM0526,Product_526,469,152,2025-03-26 13:21:57.123162,Zone-C1,6.03,0.32340425531914896,0.00033111356541780216
ITEM0527,Product_527,380,147,2025-03-04 13:21:57.123162,Zone-A5,10.81,0.3858267716535433,0.0003202216718185323
ITEM0528,Product_528,480,203,2025-03-17 13:21:57.123162,Zone-D1,7.03,0.42203742203742206,0.0004422108801303542
ITEM0529,Product_529,152,158,2025-03-18 13:21:57.123162,Zone-A4,9.07,1.0326797385620916,0.0003441838377369259
ITEM0530,Product_530,101,146,2025-03-30 13:21:57.123162,Zone-A2,10.82,1.4313725490196079,0.00031804329309867836
ITEM0531,Product_531,363,169,2025-03-12 13:21:57.123162,Zone-D5,7.71,0.4642857142857143,0.0003681460036553195
ITEM0532,Product_532,331,25,2025-03-05 13:21:57.123162,Zone-A2,7.34,0.07530120481927711,5.445946799634904e-05
ITEM0533,Product_533,297,86,2025-03-07 13:21:57.123162,Zone-C1,9.6,0.28859060402684567,0.0001873405699074407
ITEM0534,Product_534,224,73,2025-03-19 13:21:57.123162,Zone-D1,5.78,0.3244444444444444,0.00015902164654933918
ITEM0535,Product_535,456,135,2025-03-15 13:21:57.123162,Zone-D5,10.29,0.29540481400437635,0.0002940811271802848
ITEM0536,Product_536,351,91,2025-03-11 13:21:57.123162,Zone-D4,8.29,0.2585227272727273,0.0001982324635067105
ITEM0537,Product_537,60,222,2025-03-11 13:21:57.123162,Zone-D3,6.84,3.639344262295082,0.00048360007580757944
ITEM0538,Product_538,162,165,2025-03-12 13:21:57.123162,Zone-C4,6.79,1.0122699386503067,0.00035943248877590367
ITEM0539,Product_539,195,182,2025-03-07 13:21:57.123162,Zone-D3,5.23,0.9285714285714286,0.000396464927013421
ITEM0540,Product_540,72,121,2025-03-09 13:21:57.123162,Zone-D4,6.93,1.6575342465753424,0.00026358382510232936
ITEM0541,Product_541,199,200,2025-03-04 13:21:57.123162,Zone-A2,7.47,1.0,0.0004356757439707923
ITEM0542,Product_542,134,90,2025-03-31 13:21:57.123162,Zone-C1,5.88,0.6666666666666666,0.00019605408478685652
ITEM0543,Product_543,159,293,2025-03-22 13:21:57.123162,Zone-A5,7.91,1.83125,0.0006382649649172107
ITEM0544,Product_544,323,85,2025-03-11 13:21:57.123162,Zone-C5,8.95,0.2623456790123457,0.00018516219118758673
ITEM0545,Product_545,67,156,2025-03-20 13:21:57.123162,Zone-B4,7.57,2.2941176470588234,0.000339827080297218
ITEM0546,Product_546,351,65,2025-03-02 13:21:57.123162,Zone-B2,9.33,0.1846590909090909,0.0001415946167905075
ITEM0547,Product_547,314,65,2025-03-03 13:21:57.123162,Zone-C3,6.39,0.20634920634920634,0.0001415946167905075
ITEM0548,Product_548,189,32,2025-03-08 13:21:57.123162,Zone-A5,10.01,0.16842105263157894,6.970811903532677e-05
ITEM0549,Product_549,179,47,2025-03-31 13:21:57.123162,Zone-D2,8.24,0.2611111111111111,0.00010238379983313619
ITEM0550,Product_550,335,173,2025-03-23 13:21:57.123162,Zone-D3,11.09,0.5148809523809523,0.00037685951853473534
ITEM0551,Product_551,280,90,2025-03-04 13:21:57.123162,Zone-C5,12.83,0.3202846975088968,0.00019605408478685652
ITEM0552,Product_552,63,181,2025-03-15 13:21:57.123162,Zone-D5,7.06,2.828125,0.00039428654829356706
ITEM0553,Product_553,453,21,2025-03-11 13:21:57.123162,Zone-D3,7.14,0.046255506607929514,4.574595311693319e-05
ITEM0554,Product_554,110,102,2025-03-21 13:21:57.123162,Zone-C5,7.51,0.918918918918919,0.00022219462942510407
ITEM0555,Product_555,490,202,2025-03-29 13:21:57.123162,Zone-A1,9.19,0.41140529531568226,0.00044003250141050023
ITEM0556,Product_556,273,102,2025-03-23 13:21:57.123162,Zone-D3,10.65,0.3722627737226277,0.00022219462942510407
ITEM0557,Product_557,62,69,2025-03-07 13:21:57.123162,Zone-B5,6.69,1.0952380952380953,0.00015030813166992335
ITEM0558,Product_558,69,9,2025-03-15 13:21:57.123162,Zone-A2,8.76,0.12857142857142856,1.9605408478685653e-05
ITEM0559,Product_559,117,6,2025-03-29 13:21:57.123162,Zone-B5,7.73,0.05084745762711865,1.3070272319123769e-05
ITEM0560,Product_560,14,26,2025-03-13 13:21:57.123162,Zone-D3,9.24,1.7333333333333334,5.6637846716203e-05
ITEM0561,Product_561,112,116,2025-03-19 13:21:57.123162,Zone-D1,11.02,1.0265486725663717,0.0002526919315030595
ITEM0562,Product_562,205,61,2025-03-31 13:21:57.123162,Zone-B2,7.52,0.2961165048543689,0.00013288110191109166
ITEM0563,Product_563,271,70,2025-03-10 13:21:57.123162,Zone-D5,4.66,0.25735294117647056,0.0001524865103897773
ITEM0564,Product_564,374,102,2025-03-28 13:21:57.123162,Zone-D4,9.49,0.272,0.00022219462942510407
ITEM0565,Product_565,489,148,2025-03-26 13:21:57.123162,Zone-B1,6.33,0.3020408163265306,0.0003224000505383863
ITEM0566,Product_566,381,129,2025-03-20 13:21:57.123162,Zone-D3,7.71,0.337696335078534,0.000281010854861161
ITEM0567,Product_567,359,171,2025-03-14 13:21:57.123162,Zone-B1,9.57,0.475,0.0003725027610950274
ITEM0568,Product_568,56,90,2025-03-02 13:21:57.123162,Zone-C4,8.59,1.5789473684210527,0.00019605408478685652
ITEM0569,Product_569,364,80,2025-03-19 13:21:57.123162,Zone-D1,7.8,0.2191780821917808,0.00017427029758831691
ITEM0570,Product_570,320,298,2025-03-02 13:21:57.123162,Zone-A3,6.85,0.9283489096573209,0.0006491568585164805
ITEM0571,Product_571,433,63,2025-03-29 13:21:57.123162,Zone-D4,2.2,0.14516129032258066,0.00013723785935079957
ITEM0572,Product_572,317,142,2025-03-25 13:21:57.123162,Zone-B2,9.4,0.44654088050314467,0.00030932977821926253
ITEM0573,Product_573,153,103,2025-03-27 13:21:57.123162,Zone-A3,7.49,0.6688311688311688,0.00022437300814495803
ITEM0574,Product_574,278,196,2025-03-21 13:21:57.123162,Zone-D1,11.03,0.7025089605734767,0.0004269622290913764
ITEM0575,Product_575,379,247,2025-03-02 13:21:57.123162,Zone-D4,8.8,0.65,0.0005380595438039284
ITEM0576,Product_576,133,53,2025-03-07 13:21:57.123162,Zone-C1,6.92,0.39552238805970147,0.00011545407215225997
ITEM0577,Product_577,115,36,2025-03-08 13:21:57.123162,Zone-D4,10.13,0.3103448275862069,7.842163391474261e-05
ITEM0578,Product_578,167,281,2025-03-07 13:21:57.123162,Zone-C2,10.3,1.6726190476190477,0.0006121244202789631
ITEM0579,Product_579,156,24,2025-03-22 13:21:57.123162,Zone-C3,7.56,0.15286624203821655,5.2281089276495074e-05
ITEM0580,Product_580,154,158,2025-03-22 13:21:57.123162,Zone-B2,10.39,1.0193548387096774,0.0003441838377369259
ITEM0581,Product_581,129,72,2025-03-18 13:21:57.123162,Zone-C2,6.89,0.5538461538461539,0.00015684326782948522
ITEM0582,Product_582,328,218,2025-03-27 13:21:57.123162,Zone-C3,8.32,0.662613981762918,0.0004748865609281636
ITEM0583,Product_583,284,147,2025-03-04 13:21:57.123162,Zone-A5,9.14,0.5157894736842106,0.0003202216718185323
ITEM0584,Product_584,101,236,2025-03-27 13:21:57.123162,Zone-D2,9.57,2.3137254901960786,0.000514097377885535
ITEM0585,Product_585,67,217,2025-03-28 13:21:57.123162,Zone-C1,9.24,3.1911764705882355,0.00047270818220830965
ITEM0586,Product_586,448,83,2025-03-18 13:21:57.123162,Zone-A5,7.33,0.18485523385300667,0.00018080543374787882
ITEM0587,Product_587,355,218,2025-03-04 13:21:57.123162,Zone-B5,10.19,0.6123595505617978,0.0004748865609281636
ITEM0588,Product_588,238,120,2025-03-30 13:21:57.123162,Zone-A1,7.75,0.502092050209205,0.0002614054463824754
ITEM0589,Product_589,483,96,2025-03-09 13:21:57.123162,Zone-D2,6.86,0.19834710743801653,0.0002091243571059803
ITEM0590,Product_590,126,274,2025-03-28 13:21:57.123162,Zone-A3,6.89,2.15748031496063,0.0005968757692399855
ITEM0591,Product_591,327,172,2025-03-20 13:21:57.123162,Zone-C2,11.88,0.524390243902439,0.0003746811398148814
ITEM0592,Product_592,288,62,2025-03-23 13:21:57.123162,Zone-A5,6.52,0.21453287197231835,0.00013505948063094562
ITEM0593,Product_593,136,288,2025-03-17 13:21:57.123162,Zone-C1,10.58,2.102189781021898,0.0006273730713179409
ITEM0594,Product_594,402,30,2025-03-07 13:21:57.123162,Zone-B1,5.73,0.07444168734491315,6.535136159561885e-05
ITEM0595,Product_595,405,70,2025-03-05 13:21:57.123162,Zone-B4,8.98,0.1724137931034483,0.0001524865103897773
ITEM0596,Product_596,138,252,2025-03-31 13:21:57.123162,Zone-C4,8.59,1.8129496402877698,0.0005489514374031983
ITEM0597,Product_597,67,258,2025-03-08 13:21:57.123162,Zone-B4,11.24,3.7941176470588234,0.000562021709722322
ITEM0598,Product_598,131,48,2025-03-18 13:21:57.123162,Zone-A1,6.69,0.36363636363636365,0.00010456217855299015
ITEM0599,Product_599,10,101,2025-03-27 13:21:57.123162,Zone-B4,6.14,9.181818181818182,0.00022001625070525011
ITEM0600,Product_600,248,46,2025-03-26 13:21:57.123162,Zone-A3,7.77,0.18473895582329317,0.00010020542111328223
ITEM0601,Product_601,299,231,2025-03-17 13:21:57.123162,Zone-B5,11.33,0.77,0.0005032054842862651
ITEM0602,Product_602,105,266,2025-03-28 13:21:57.123162,Zone-B5,6.23,2.509433962264151,0.0005794487394811537
ITEM0603,Product_603,135,171,2025-03-18 13:21:57.123162,Zone-C2,2.82,1.2573529411764706,0.0003725027610950274
ITEM0604,Product_604,127,283,2025-03-26 13:21:57.123162,Zone-B2,8.12,2.2109375,0.0006164811777186712
ITEM0605,Product_605,57,93,2025-03-31 13:21:57.123162,Zone-B4,9.9,1.603448275862069,0.00020258922094641842
ITEM0606,Product_606,98,182,2025-03-13 13:21:57.123162,Zone-D3,5.97,1.8383838383838385,0.000396464927013421
ITEM0607,Product_607,497,201,2025-03-22 13:21:57.123162,Zone-C4,9.7,0.4036144578313253,0.00043785412269064627
ITEM0608,Product_608,246,271,2025-03-06 13:21:57.123162,Zone-D5,5.93,1.097165991902834,0.0005903406330804235
ITEM0609,Product_609,382,272,2025-03-27 13:21:57.123162,Zone-C1,7.71,0.7101827676240209,0.0005925190118002776
ITEM0610,Product_610,394,78,2025-03-11 13:21:57.123162,Zone-A1,9.51,0.19746835443037974,0.000169913540148609
ITEM0611,Product_611,281,12,2025-03-06 13:21:57.123162,Zone-A1,5.63,0.0425531914893617,2.6140544638247537e-05
ITEM0612,Product_612,198,168,2025-03-22 13:21:57.123162,Zone-B5,8.36,0.8442211055276382,0.00036596762493546555
ITEM0613,Product_613,496,89,2025-03-03 13:21:57.123162,Zone-B1,10.43,0.1790744466800805,0.00019387570606700256
ITEM0614,Product_614,201,76,2025-03-21 13:21:57.123162,Zone-A2,8.95,0.37623762376237624,0.00016555678270890108
ITEM0615,Product_615,456,59,2025-03-02 13:21:57.123162,Zone-A4,6.56,0.12910284463894967,0.00012852434447138374
ITEM0616,Product_616,78,51,2025-03-16 13:21:57.123162,Zone-B1,11.04,0.6455696202531646,0.00011109731471255204
ITEM0617,Product_617,287,242,2025-03-25 13:21:57.123162,Zone-B4,9.32,0.8402777777777778,0.0005271676502046587
ITEM0618,Product_618,358,108,2025-04-01 13:21:57.123162,Zone-B3,4.28,0.3008356545961003,0.00023526490174422785
ITEM0619,Product_619,256,214,2025-03-10 13:21:57.123162,Zone-D2,9.73,0.8326848249027238,0.0004661730460487478
ITEM0620,Product_620,460,46,2025-03-17 13:21:57.123162,Zone-C3,6.86,0.09978308026030369,0.00010020542111328223
ITEM0621,Product_621,85,272,2025-03-09 13:21:57.123162,Zone-C5,8.39,3.1627906976744184,0.0005925190118002776
ITEM0622,Product_622,163,267,2025-03-02 13:21:57.123162,Zone-B4,10.02,1.6280487804878048,0.0005816271182010077
ITEM0623,Product_623,153,263,2025-03-22 13:21:57.123162,Zone-C2,6.9,1.7077922077922079,0.0005729136033215919
ITEM0624,Product_624,444,287,2025-03-30 13:21:57.123162,Zone-A5,4.71,0.6449438202247191,0.000625194692598087
ITEM0625,Product_625,494,118,2025-04-01 13:21:57.123162,Zone-B3,11.01,0.2383838383838384,0.0002570486889427675
ITEM0626,Product_626,95,44,2025-03-05 13:21:57.123162,Zone-D3,10.33,0.4583333333333333,9.58486636735743e-05
ITEM0627,Product_627,194,224,2025-03-11 13:21:57.123162,Zone-C2,7.83,1.1487179487179486,0.00048795683324728736
ITEM0628,Product_628,294,133,2025-03-04 13:21:57.123162,Zone-A2,9.71,0.45084745762711864,0.00028972436974057685
ITEM0629,Product_629,471,12,2025-03-08 13:21:57.123162,Zone-C5,7.26,0.025423728813559324,2.6140544638247537e-05
ITEM0630,Product_630,229,105,2025-03-14 13:21:57.123162,Zone-D2,8.19,0.45652173913043476,0.00022872976558466595
ITEM0631,Product_631,78,180,2025-03-06 13:21:57.123162,Zone-D4,7.71,2.278481012658228,0.00039210816957371304
ITEM0632,Product_632,56,111,2025-03-06 13:21:57.123162,Zone-A5,7.34,1.9473684210526316,0.00024180003790378972
ITEM0633,Product_633,103,105,2025-03-08 13:21:57.123162,Zone-B1,8.72,1.0096153846153846,0.00022872976558466595
ITEM0634,Product_634,247,264,2025-03-20 13:21:57.123162,Zone-B4,5.58,1.064516129032258,0.0005750919820414458
ITEM0635,Product_635,455,250,2025-03-23 13:21:57.123162,Zone-A4,7.5,0.5482456140350878,0.0005445946799634904
ITEM0636,Product_636,462,279,2025-03-16 13:21:57.123162,Zone-B3,8.63,0.6025917926565875,0.0006077676628392552
ITEM0637,Product_637,213,36,2025-03-30 13:21:57.123162,Zone-C2,11.68,0.16822429906542055,7.842163391474261e-05
ITEM0638,Product_638,409,141,2025-03-09 13:21:57.123162,Zone-D2,5.66,0.3439024390243902,0.00030715139949940857
ITEM0639,Product_639,227,16,2025-03-17 13:21:57.123162,Zone-A3,9.04,0.07017543859649122,3.485405951766338e-05
ITEM0640,Product_640,483,20,2025-03-12 13:21:57.123162,Zone-C1,9.26,0.04132231404958678,4.356757439707923e-05
ITEM0641,Product_641,441,133,2025-03-15 13:21:57.123162,Zone-B3,4.25,0.3009049773755656,0.00028972436974057685
ITEM0642,Product_642,350,67,2025-03-20 13:21:57.123162,Zone-D5,8.82,0.1908831908831909,0.00014595137423021543
ITEM0643,Product_643,48,113,2025-03-09 13:21:57.123162,Zone-C4,9.76,2.306122448979592,0.00024615679534349764
ITEM0644,Product_644,109,25,2025-03-18 13:21:57.123162,Zone-C1,9.18,0.22727272727272727,5.445946799634904e-05
ITEM0645,Product_645,298,162,2025-03-04 13:21:57.123162,Zone-B5,7.83,0.5418060200668896,0.00035289735261634174
ITEM0646,Product_646,263,273,2025-03-31 13:21:57.123162,Zone-B4,8.67,1.0340909090909092,0.0005946973905201315
ITEM0647,Product_647,231,166,2025-03-08 13:21:57.123162,Zone-A1,8.34,0.7155172413793104,0.00036161086749575763
ITEM0648,Product_648,366,264,2025-03-27 13:21:57.123162,Zone-C1,4.62,0.7193460490463215,0.0005750919820414458
ITEM0649,Product_649,32,106,2025-03-18 13:21:57.123162,Zone-D5,8.39,3.212121212121212,0.00023090814430451993
ITEM0650,Product_650,259,227,2025-03-24 13:21:57.123162,Zone-A2,7.27,0.8730769230769231,0.0004944919694068493
ITEM0651,Product_651,19,63,2025-03-18 13:21:57.123162,Zone-C5,6.59,3.15,0.00013723785935079957
ITEM0652,Product_652,255,251,2025-03-02 13:21:57.123162,Zone-C2,12.97,0.98046875,0.0005467730586833443
ITEM0653,Product_653,334,132,2025-03-03 13:21:57.123162,Zone-B2,10.51,0.3940298507462687,0.0002875459910207229
ITEM0654,Product_654,109,287,2025-03-25 13:21:57.123162,Zone-A2,5.7,2.609090909090909,0.000625194692598087
ITEM0655,Product_655,299,29,2025-03-07 13:21:57.123162,Zone-B4,8.69,0.09666666666666666,6.317298287576488e-05
ITEM0656,Product_656,189,135,2025-03-04 13:21:57.123162,Zone-D2,10.92,0.7105263157894737,0.0002940811271802848
ITEM0657,Product_657,232,200,2025-03-27 13:21:57.123162,Zone-D2,5.01,0.8583690987124464,0.0004356757439707923
ITEM0658,Product_658,403,285,2025-03-10 13:21:57.123162,Zone-A5,8.15,0.7054455445544554,0.0006208379351583791
ITEM0659,Product_659,259,158,2025-03-28 13:21:57.123162,Zone-C5,8.25,0.6076923076923076,0.0003441838377369259
ITEM0660,Product_660,156,137,2025-03-03 13:21:57.123162,Zone-D5,5.45,0.8726114649681529,0.00029843788461999274
ITEM0661,Product_661,451,231,2025-03-15 13:21:57.123162,Zone-B3,8.76,0.5110619469026548,0.0005032054842862651
ITEM0662,Product_662,105,193,2025-03-11 13:21:57.123162,Zone-B5,10.23,1.820754716981132,0.00042042709293181455
ITEM0663,Product_663,266,269,2025-03-18 13:21:57.123162,Zone-C2,11.02,1.0074906367041199,0.0005859838756407156
ITEM0664,Product_664,334,138,2025-03-16 13:21:57.123162,Zone-D5,7.5,0.41194029850746267,0.0003006162633398467
ITEM0665,Product_665,13,215,2025-03-08 13:21:57.123162,Zone-C2,13.0,15.357142857142858,0.00046835142476860174
ITEM0666,Product_666,25,64,2025-03-21 13:21:57.123162,Zone-C2,3.88,2.4615384615384617,0.00013941623807065353
ITEM0667,Product_667,289,217,2025-03-15 13:21:57.123162,Zone-C1,8.71,0.7482758620689656,0.00047270818220830965
ITEM0668,Product_668,345,220,2025-03-06 13:21:57.123162,Zone-D4,5.18,0.6358381502890174,0.00047924331836787153
ITEM0669,Product_669,256,230,2025-03-13 13:21:57.123162,Zone-C1,8.18,0.8949416342412452,0.0005010271055664111
ITEM0670,Product_670,267,135,2025-03-29 13:21:57.123162,Zone-D5,6.96,0.503731343283582,0.0002940811271802848
